01/02/1984	261.2430115
01/03/1984	321.9920044
01/04/1984	278.0799866
01/05/1984	192.7929993
01/06/1984	168.5769958
01/07/1984	157.4869995
01/08/1984	150.6239929
01/09/1984	158.7230072
01/10/1984	163.8179932
01/11/1984	182.7579956
01/12/1984	198.1369934
01/01/1985	396.4630127
01/02/1985	390.2229919
01/03/1985	318.7690125
01/04/1985	384.5400085
01/05/1985	242.9700012
01/06/1985	206.7380066
01/07/1985	183.1360016
01/08/1985	167.1820068
01/09/1985	160.2660065
01/10/1985	215.5149994
01/11/1985	241.2890015
01/12/1985	497.2550049
01/01/1986	467.4710083
01/02/1986	377.901001
01/03/1986	344.2770081
01/04/1986	295.8450012
01/05/1986	246.102005
01/06/1986	204.7550049
01/07/1986	191.8500061
01/08/1986	181.625
01/09/1986	167.1779938
01/10/1986	219.3289948
01/11/1986	206.177002
01/12/1986	245.5839996
01/01/1987	259.6130066
01/02/1987	239.5789948
01/03/1987	363.8320007
01/04/1987	319.4670105
01/05/1987	229.253006
01/06/1987	186.0679932
01/07/1987	172.0350037
01/08/1987	165.6600037
01/09/1987	155.0110016
01/10/1987	174.7480011
01/11/1987	258.8590088
01/12/1987	299.5050049
01/01/1988	274.3340149
01/02/1988	300.394989
01/03/1988	368.5440063
01/04/1988	283.3989868
01/05/1988	213.098999
01/06/1988	187.9949951
01/07/1988	170.322998
01/08/1988	158.9539948
01/09/1988	148.3509979
01/10/1988	168.401001
01/11/1988	181.5209961
01/12/1988	317.8320007
01/01/1989	240.4299927
01/02/1989	274.6839905
01/03/1989	343.769989
01/04/1989	308.2550049
01/05/1989	258.6470032
01/06/1989	194.9609985
01/07/1989	181.6690063
01/08/1989	166.3410034
01/09/1989	160.8860016
01/10/1989	163.2769928
01/11/1989	232.8630066
01/12/1989	496.2319946
01/01/1990	355.9190063
01/02/1990	335.696991
01/03/1990	321.7890015
01/04/1990	265.4729919
01/05/1990	209.3179932
01/06/1990	183.5339966
01/07/1990	175.5449982
01/08/1990	159.4830017
01/09/1990	163.6139984
01/10/1990	177.7740021
01/11/1990	189.246994
01/12/1990	228.25
01/01/1991	388.7019958
01/02/1991	302.4899902
01/03/1991	310.9129944
01/04/1991	280.4410095
01/05/1991	213.3339996
01/06/1991	179.2649994
01/07/1991	165.5370026
01/08/1991	156.7449951
01/09/1991	152.2359924
01/10/1991	148.4519958
01/11/1991	221.7059937
01/12/1991	226.0789948
01/01/1992	327.7359924
01/02/1992	470.6940002
01/03/1992	214.7189941
01/04/1992	240.4329987
01/05/1992	192.75
01/06/1992	165.5780029
01/07/1992	156.5019989
01/08/1992	147.1750031
01/09/1992	144.9490051
01/10/1992	149.253006
01/11/1992	213.3589935
01/12/1992	277.321991
01/01/1993	214.8809967
01/02/1993	277.8580017
01/03/1993	233.2740021
01/04/1993	238.9920044
01/05/1993	193.5590057
01/06/1993	153.4400024
01/07/1993	142.4570007
01/08/1993	135.5079956
01/09/1993	142.3769989
01/10/1993	162.0269928
01/11/1993	163.4839935
01/12/1993	226.326004
01/01/1994	265.6789856
01/02/1994	271.006012
01/03/1994	342.7030029
01/04/1994	279.9899902
01/05/1994	180.2570038
01/06/1994	167.8029938
01/07/1994	153.3540039
01/08/1994	138.9830017
01/09/1994	130.1759949
01/10/1994	138.1150055
01/11/1994	193.697998
01/12/1994	252.4609985
01/01/1995	267.3410034
01/02/1995	279.2539978
01/03/1995	264.4930115
01/04/1995	306.381012
01/05/1995	233.6990051
01/06/1995	176.9389954
01/07/1995	158.6730042
01/08/1995	143.7689972
01/09/1995	132.5399933
01/10/1995	144.0980072
01/11/1995	222.8769989
01/12/1995	281.446991
01/01/1996	274.4200134
01/02/1996	241.1060028
01/03/1996	279.3269958
01/04/1996	269.3049927
01/05/1996	211.6349945
01/06/1996	165.4109955
01/07/1996	151.1009979
01/08/1996	138.7429962
